question,references,corpus_id
На каких основаниях был признан недействительным договор об обязательном пенсионном страховании?,"['вышеприведенными нормами права, суд пришел к выводу о признании недействительным договора об обязательном пенсионном страховании №1360362/11213903195 от 11.12.2013 г., поскольку волеизъявление истца на переход АО НПФ ""РГС"" и передачу пенсионных накоплений отсутствовало, оспариваемый договор истец не подписывал, в связи с чем указанный договор заключен в нарушение требованийФедерального ', 'ределенные в порядке, установленном пунктом 2 статьи 36.6.1Федерального закона от 07.05.1998 № 75-ФЗ ""О негосударственных пенсионных фондах"", средства, направленные на формирование собственных ']",/Users/sergey/Desktop/RAG_Legal_asist/RAG_Legal_assistant/Fine_tune_Embeddings/court_decisions_combined.txt
"К каким действиям был обязан АО ""НПФ ВТБ пенсионный фонд"" по решению суда в связи с недействительностью договора пенсионного страхования?","['средства пенсионных накоплений истца поступили в АО ""НПФ ВТБ пенсионный фонд"" незаконно, против воли истца, то суд также обязал АО ""НПФ ВТБ пенсионный фонд"" передать предыдущему страховщику средства пенсионных накоплений истца, определенные в порядке, установленном пунктом 2 статьи 36.6.1Федерального закона от 07.05.1998 № 75-ФЗ ""О негосударственных пенсионных фондах"", средства, направленные на формирование собственных средств фонда, сформированные за счет дохода от инвестирования средств пенсионных накоплений застрахованного лица, а также проценты за неправомерное пользование средствами пенсионных накоплений Васкул В.Л., определяемые в соответствии состатьей 395 Гражданского кодекса Российской Федерации.\nВозражая против доводов иска, ']",/Users/sergey/Desktop/RAG_Legal_asist/RAG_Legal_assistant/Fine_tune_Embeddings/court_decisions_combined.txt
Какие основания суда первой инстанции подтвердились высшей инстанцией?,"['частной жалобы адвоката Канунниковой Е.Н.- Одягайло В.Ф. о том, что в действиях взыскателя АК ""АЛРОСА"", который затягивает возбуждение исполнительного производства и не реагирует на бездействие судебного пристава- исполнителя, имеются признаки злоупотребления правом, ничем не подтверждаются.\nДоводы частных жалоб направлены на иное толкование норм гражданского ', 'и помощнике судьи Тарасовой А.И.,\nрассмотрев в открытом судебном заседании по докладу судьи\nСемченко А.В.\nгражданское дело по иску Главного управления МЧС России по г. Москве к Коренев', '\nПроверив материалы дела, выслушав представителя истца\nКалинина А.Ф., ответчика, его представителя Михайлову А.Е., обсудив доводы апелляционной жалобы, судебная коллегия приходит к следующему.\nСудом установлено и усматривается из материалов дела, в соответствии с приказом Главного управл']",/Users/sergey/Desktop/RAG_Legal_asist/RAG_Legal_assistant/Fine_tune_Embeddings/court_decisions_combined.txt
Какие улицы в Москве были упомянуты в контексте строительного контроля и надзора за выполнением работ?,"['осуществления строительного контроля и надзора за выполнением работ на объектах по адресам: г. Москва, Старомонетный переулок; Пыжовский переулок; Кадашевская набережная, представителем ']",/Users/sergey/Desktop/RAG_Legal_asist/RAG_Legal_assistant/Fine_tune_Embeddings/court_decisions_combined.txt
Какова природа договора на оказание услуг по обращению с твердыми коммунальными отходами между региональным оператором и собственником отходов?,"['твердыми коммунальными отходами является публичным для регионального оператора. Региональный оператор не вправе отказать в заключении договора на оказание услуг по обращению с твердыми коммунальными отходами собственнику твердых коммунальных отходов, которые образуются и места ', 'бращению с твердыми коммунальными отходамизаключается в соответствии с типовой формой договора, утвержденнойпостановлением Правительства Российской Федерации от 12.11.2016 № 1156.\nСогласноп. 5 ст. 24.7 Федерального закона от 24.06.1998 № 89-ФЗдоговор об оказании услуг по обращению с твердыми ком']",/Users/sergey/Desktop/RAG_Legal_asist/RAG_Legal_assistant/Fine_tune_Embeddings/court_decisions_combined.txt
Как осуществляется государственная регистрация прав на недвижимость согласно российскому законодательству?,"['регистрация прав). Государственная регистрация прав осуществляется посредством внесения в Единый государственный реестр недвижимости записи о праве на недвижимое имущество, сведения о котором внесены в Единый государственный реестр недвижимости.\nВ соответствии сост. 14 Федерального закона № ', 'ются на основании заявления, за исключением установленных настоящим Федеральным законом случаев, и документов, поступивших в орган регистрации прав в установленном настоящим Федеральным законом порядке.\nВ силуч. 4 ст. 18 Федерального закона № 218-ФЗк заявлению прилагаются документы, ', 'гласно п. 1 договора купли-продажи квартиры от 07.07.2006, покупатели обязуются принять указанную квартиру в равнодолевую собственность; из п. 6 договора следует, что с момента государственно']",/Users/sergey/Desktop/RAG_Legal_asist/RAG_Legal_assistant/Fine_tune_Embeddings/court_decisions_combined.txt
Какие фактические обстоятельства были учтены судом первой инстанции при определении размера компенсации морального вреда?,"['законодательством.\nОпределяя размер компенсации морального вреда, суд первой инстанции учитывал фактические обстоятельства дела, при которых произошло смертельное травмирование и был причинен моральный вред истцу в результате гибели ее дочери, нахождение потерпевшей на железнодорожных путях в неустановленном месте, отсутствие вины причинителя вреда, то обстоятельство, что сам по себе факт смерти человека не может, по мнению суда, не причинить его родным и близким людям нравственных страданий в виде глубоких переживаний, полученного стресса, чувства потери и горя, безвременной утраты семейных связей, и пришел к выводу, что с ОАО ""Российские железные дороги"" следует взыскать в пользу истца 200.000,сумма в качестве компенсации морального вреда в связи с гибелью дочери.\nПоско']",/Users/sergey/Desktop/RAG_Legal_asist/RAG_Legal_assistant/Fine_tune_Embeddings/court_decisions_combined.txt
Какие документы были приложены к апелляционной жалобе и кем они были направлены?,"['кодекса Российской Федерации. Кроме того, к апелляционной жалобе были приложены квитанции, подтверждающие направление копий апелляционной жалобы ответчикам Ивановой М.И., Иванову ']",/Users/sergey/Desktop/RAG_Legal_asist/RAG_Legal_assistant/Fine_tune_Embeddings/court_decisions_combined.txt
"Какие действия предприняло АО ""Курганмашзавод"" в отношении частной жалобы на определение Зюзинского районного суда?","['по докладу судьи Семченко А.В.\nчастную жалобу АО ""Курганмашзавод"" на определение Зюзинского районного суда города Москвы от 19 ноября 2024 года,\nУСТАНОВИЛА:\nопределением Зюзинского районного ', 'ациизаявление об отказе от апелляционных жалобы, представления подается в письменной форме в суд апелляционной инстанции.\nСогласночасти 3 статьи 326 Гражданского процессуального кодекса Российск', ' суда, которая на основании определения Лефортовского районного суда адрес от 07.11.2024 была оставлена без движения с предоставлением срока для устранения выявленных недостатков до 26.12.2024 (л.д']",/Users/sergey/Desktop/RAG_Legal_asist/RAG_Legal_assistant/Fine_tune_Embeddings/court_decisions_combined.txt
"Какие действия истца и ответчика отмечены в контексте судебного разбирательства о возмещении ущерба, связанного с недостачей товарно-материальных ценностей?","['28 марта 2024 года,\nУСТАНОВИЛА:\nГлавное управления МЧС России по г. Москве обратилось с иском к Кореневу Е.В. о возмещении ущерба, причиненного недостачей товарно-материальных ценностей, в ', ' ходе проведения служебной проверки согласно акту о результатах инвентаризации от 01.12.2022 № ГУ00-000101 Комиссией подтверждена недостача материальных ценностей, закрепленных за Кореневым Е.В.', 'ием) и наступившим ущербом.\nРаботник обязан возместить работодателю причиненный ему прямой действительный ущерб. Неполученные доходы (упущенная выгода) взысканию с работника не подл']",/Users/sergey/Desktop/RAG_Legal_asist/RAG_Legal_assistant/Fine_tune_Embeddings/court_decisions_combined.txt
Какие процедуры необходимо соблюдать при изменении фонда формирования накопительной пенсии согласно Федеральному закону?,"['формирования накопительной пенсии должен соблюдаться следующий порядок:\nдоговор об обязательном пенсионном страховании заключается в простой письменной форме;\nзаявление о переходе в фонд направляется застрахованным лицом в Социальный фонд России в порядке, установленном статьей 36.7 настоящего Федерального закона;\nСоциальным фондом России вносятся соответствующие изменения в единый реестр застрахованных лиц в срок до 1 марта года, следующего за годом подачи застрахованным лицом заявления о переходе в фонд, при условии, что фонд уведомил СФР о вновь заключенном с застрахованным лицом договоре об обязательном пенсионном страховании в порядке, установленном абзацем вторым статьи 36.2 настоящего Федерального закона, договор об обязательном пенсионном страховании заключен надлежащими сторонами и заявление застрахованного лица о переходе в фонд, поданное в Социальный фонд России в порядке, установленном статьей 36.7 настоящего Федерального ']",/Users/sergey/Desktop/RAG_Legal_asist/RAG_Legal_assistant/Fine_tune_Embeddings/court_decisions_combined.txt
Какие условия необходимы для признания сделки оспоримой согласно Гражданскому кодексу РФ?,"['ГК РФ, за исключением случаев, предусмотренных пунктом 2 настоящей статьи или иным законом, сделка, нарушающая требования закона или иного правового акта, является оспоримой, если из закона не следует, что должны применяться другие последствия нарушения, не связанные с недействительностью ']",/Users/sergey/Desktop/RAG_Legal_asist/RAG_Legal_assistant/Fine_tune_Embeddings/court_decisions_combined.txt
Каковы были исходы решений Арбитражного суда города Москвы относительно первоначального и встречного исков в марте 2017 года?,"['законную силу решением Арбитражный суд города Москвы от 24 марта 2017 года первоначальные исковые требования удовлетворены, в удовлетворении встречного иска отказано.\nНа основании указанного ']",/Users/sergey/Desktop/RAG_Legal_asist/RAG_Legal_assistant/Fine_tune_Embeddings/court_decisions_combined.txt
На каких основаниях судебная коллегия пришла к выводу о неосновательности исковых требований Главного управления МЧС России по г. Москве?,"['таких обстоятельствах, учитывая, что истцом не проведена надлежащая проверка для установления размера причиненного ущерба и причин его возникновения, не представлено доказательств образования недостачи по вине ответчика, причинной связи между противоправным поведением ответчика и наступившими последствиями, не соблюдены требования ст. 247Трудового кодекса Российской Федерации, ', 'ав в открытом судебном заседании дело по частной жалобе истца Москвичева Дениса Васильевича на определение Хорошевского районного суда адрес от 30 сентября 2024 года, которым постановлено:\n""Апелляционную жалобу истца на решение Хорошевского районного суда адрес от 04.09.2024 года по гр']",/Users/sergey/Desktop/RAG_Legal_asist/RAG_Legal_assistant/Fine_tune_Embeddings/court_decisions_combined.txt
"Какие судебные акты были приняты до кассационного рассмотрения по делу ООО ""АЗУР эйр"" против ООО ""ТЭК Карго""?","['задолженности по оплате коммерческой емкости воздушного судна в сумме 12 763 доллара США.\nРешением Арбитражного суда города Москвы от 22 января 2025 года, оставленным без изменения постановлением Девятого арбитражного апелляционного суда от 02 апреля 2025 года, иск удовлетворен частично. С ООО ']",/Users/sergey/Desktop/RAG_Legal_asist/RAG_Legal_assistant/Fine_tune_Embeddings/court_decisions_combined.txt
Какие решения были приняты Коптевским районным судом г. Москвы в отношении Ягудиной З.М.?,"['районного суда г. Москвы от 28.05.2020 г., вступившим в законную силу, было частично удовлетворено заявление Ягудиной З.М. о предоставлении рассрочки исполнения решения Коптевского районного суда г. Москвы от 21.11.2019 г. по указанному гражданскому делу № 2-1700/2019, на период с июля 2020 г. по февраль 2022 г. включительно, с ежемесячной выплатой не позднее 15 числа каждого месяца денежной суммы в размере сумма ежемесячно, и денежной суммы в размере сумма в течение последнего месяца.\nОценив фактические обстоятельства дела, учитывая требованияст.ст.382,44 ГПК РФ, суд 1-ой ', 'летворения.\nСудья\nЭлектронный текст документаподготовлен АО ""Кодекс"" и сверен по:официальный сайтМосковского городского судаhttp://mos-gorsud.ru\n\nМОСКОВСКИЙ ГОРОДСКОЙ СУДОПРЕДЕЛЕНИЕот 10 июня 2025 года Дело № 33-29098/2025\n10 июня 2025 года Москва г.\nСудья судебной коллегии по гражд']",/Users/sergey/Desktop/RAG_Legal_asist/RAG_Legal_assistant/Fine_tune_Embeddings/court_decisions_combined.txt
По каким основаниям было возвращено исковое заявление Лященко В.Ю.?,"['определения.\nВозвращая исковое заявление, суд руководствовалсяч. 3 ст. 40,ст. 91,п. 1 ст. 151,ст. 244.20 ГПК РФ, и исходил из того, что иск подан в нарушение норм гражданского процессуального законодательства, а именно: Лященко В.Ю. в защиту прав и законных интересов группы лиц предъявлены требования к ответчику ООО СК ""Сбербанк Страхование Жизни"", при том, что требования между собой не связаны.\nСуд разъяснил о необходимости разъединения исковых требований на отдельные исковые ']",/Users/sergey/Desktop/RAG_Legal_asist/RAG_Legal_assistant/Fine_tune_Embeddings/court_decisions_combined.txt
На основании каких статей Гражданского кодекса РФ суд решил вопрос о пропуске срока исковой давности?,"['ответчиков в пользу истца неосновательного обогащения.\nКроме того, суд, разрешая заявление представителя ответчика о пропуске истцом срока исковой давности, руководствуясьстатьями 195,196,200 ГК РФ, разъяснениямиПостановления Пленума Верховного Суда РФ от 29.09.2015 № 43 ""О некоторых вопросах, связанных с применением норм Гражданского кодекса Российской Федерации об исковой давности"", пришел к выводу, что истцом пропущен срок исковой давности на предъявление ']",/Users/sergey/Desktop/RAG_Legal_asist/RAG_Legal_assistant/Fine_tune_Embeddings/court_decisions_combined.txt
Каким образом Арбитражный суд Московского округа решил по вопросу кассационной жалобы Муниципального предприятия 'Домовладение'?,"['нныхстатьей 288 Арбитражного процессуального кодекса Российской Федерацииоснований для отмены обжалуемых в кассационном порядке судебных актов не имеется, в связи с чем кассационная жалоба удовлетворению не подлежит.\nРуководствуясьстатьями 284-289 Арбитражного процессуального кодекса ', 'Российской Федерации, суд\nПОСТАНОВИЛ:\nрешение Арбитражного суда города Москвы от 19.11.2024 и постановление Девятого арбитражного апелляционного суда от 04.02.2025 по делу № А40-183451/2024 оставить без изменения, кассационную жалобу - без удовлетворения.\nПредседательствующий-судья Д.И. ']",/Users/sergey/Desktop/RAG_Legal_asist/RAG_Legal_assistant/Fine_tune_Embeddings/court_decisions_combined.txt
"Кто из участников был присутствен на заседании кассационной жалобы ООО ""СибГеоПроект-спецтехнологии""?","['Бочаровой Н.Н., Нечаева С.В.,\nпри участии в заседании:\nот истца: Щегельский И.Г. по дов. от 24.07.2024 № 32/2024\nот ответчика: Беликова О.А. по дов. от 17.01.2025 № 8,\nрассмотрев 28 мая 2025 ']",/Users/sergey/Desktop/RAG_Legal_asist/RAG_Legal_assistant/Fine_tune_Embeddings/court_decisions_combined.txt
На каком основании суд отклонил частную жалобу Ягудиной З.М. 20 января 2025 года?,"[' 20 января 2025 года - оставить без изменения, частную жалобу Ягудиной З.М. - без удовлетворения.\nСудья\nЭлектронный текст документаподготовлен АО ""Кодекс"" и сверен по:официальный ']",/Users/sergey/Desktop/RAG_Legal_asist/RAG_Legal_assistant/Fine_tune_Embeddings/court_decisions_combined.txt
Какие документы могут быть представлены в суд в электронном виде по ст. 244.20 ГПК РФ?,"['интересов группы лиц возможно до перехода суда к судебным прениям. Такое заявление и прилагаемые к нему документы могут быть представлены в суд в электронном виде, в том числе в форме электронного ']",/Users/sergey/Desktop/RAG_Legal_asist/RAG_Legal_assistant/Fine_tune_Embeddings/court_decisions_combined.txt
Какая юридическая ошибка была указана в частной жалобе адвоката в связи с определением о индексации денежных сумм?,"['доводов, опровергающих выводы суда 1-ой инстанции, ссылка в жалобе на то, что Агафонов П.А. не был извещен о подаче заявления об индексации, в связи с чем не мог представить свои возражения, не может служить процессуальным основанием для отмены определения суда, согласност.203.1 ГПК РФвопрос индексации присужденных денежных сумм рассматриваются судом без проведения судебного заседания и ']",/Users/sergey/Desktop/RAG_Legal_asist/RAG_Legal_assistant/Fine_tune_Embeddings/court_decisions_combined.txt
Какие документы истец предоставил в материалы дела?,"['установлено судами, истец предоставил в материалы дела двусторонние акты об оказанных услугах № 1 от 31.01.2023, № 7 от 28.02.2023, от 31.03.2023 № 13 на общую сумму 4 110 041 руб. 76 коп. Между тем, указанные в расчете исковых требований акты № 64 от 30.09.2023, № 84 от 31.10.2023, № 90 от ']",/Users/sergey/Desktop/RAG_Legal_asist/RAG_Legal_assistant/Fine_tune_Embeddings/court_decisions_combined.txt
"Какие процессуальные действия предпринял Арбитражный суд Московского округа в отношении кассационной жалобы Кравцова С.Е. после устранения заявителем обстоятельств, послуживших основаниями для ее оставления без движения?","['ба была оставлена без движения.\nПоскольку заявитель устранил обстоятельства, послужившие основаниями для оставления кассационной жалобы без движения, Арбитражный суд Московского округа, руководствуясьстатьей 278 Арбитражного процессуального кодекса Российской Федерации,\nОПРЕДЕЛИЛ:\nПринять кассационную жалобу к производству, возбудить производство по кассационной жалобе.\nСудебное заседание арбитражного суда по рассмотрению кассационной жалобы ']",/Users/sergey/Desktop/RAG_Legal_asist/RAG_Legal_assistant/Fine_tune_Embeddings/court_decisions_combined.txt
Какие документы требовал суд для рассмотрения дела на стадии подготовки?,"['заявлении.\nМежду тем, часть документов, может быть истребована судом на стадии подготовки дела к судебному разбирательству, в частности, план БТИ, Распоряжение Префектуры ЦАО г.Москвы от 20.08.2024 года, суд указал на необходимость предоставить решение общего собрания собственников ']",/Users/sergey/Desktop/RAG_Legal_asist/RAG_Legal_assistant/Fine_tune_Embeddings/court_decisions_combined.txt
Как суд обязал поступить с пенсионными накоплениями истца после признания договора недействительным?,"['ставился.\nУчитывая, что средства пенсионных накоплений истца поступили в АО ""НПФ ВТБ пенсионный фонд"" незаконно, против воли истца, то суд также обязал АО ""НПФ ВТБ пенсионный фонд"" передать предыдущему страховщику средства пенсионных накоплений истца, определенные в порядке, установленном пунктом 2 статьи 36.6.1Федерального закона от 07.05.1998 № 75-ФЗ ""О негосударственных пенсионных ']",/Users/sergey/Desktop/RAG_Legal_asist/RAG_Legal_assistant/Fine_tune_Embeddings/court_decisions_combined.txt
Какие предложения по подготовке к судебному заседанию были сделаны участникам дела?,"['езневская, д. 9, зал № 9.\nВ порядке подготовки к судебному заседанию по рассмотрению кассационной жалобы лицам, участвующим в деле, предлагается представить:\n\nотзыв на кассационную жалобу, подготовленный и направленный лицам, участвующим в деле, и суду в порядкестатьи 279 Арбитражного процессуального кодекса Российской Федерации;\n\nпроект судебного акта в соответствии спунктом 9.2 Инструкции по делопроизводству в арбитражных судах Российской Федерации (первой, апелляционной и кассационной инстанций), утвержденнойпостановлением Пленума ВАС РФ от 25.12.2013 № 100(с актуальной ']",/Users/sergey/Desktop/RAG_Legal_asist/RAG_Legal_assistant/Fine_tune_Embeddings/court_decisions_combined.txt
"Какие обстоятельства послужили основанием для замены судьи Шевыриной П.В. на Каменецкого Д.В. в случае с ООО ""Автоматик ЛТД""?","['арбитражного суда) без проведения судебного заседания.\nНа основании указанной нормы права и разъяснений Пленума Высшего арбитражного суда Российской Федерации ввиду отпуска судьи Шевыриной П.В. производится её замена на судью Каменецкого Д.В.\nРуководствуясьстатьей 18,статьями 184,284 ']",/Users/sergey/Desktop/RAG_Legal_asist/RAG_Legal_assistant/Fine_tune_Embeddings/court_decisions_combined.txt
Какие условия договора подряда определены в статье 702 ГК РФ?,"['благотворительности.\nВ соответствии сост. 702 ГК РФпо договору подряда одна сторона (подрядчик) обязуется выполнить по заданию другой стороны (заказчика) определенную работу и сдать ее результат заказчику, а заказчик обязуется принять результат работы и оплатить его. К отдельным видам договора ']",/Users/sergey/Desktop/RAG_Legal_asist/RAG_Legal_assistant/Fine_tune_Embeddings/court_decisions_combined.txt
Какой суд взаимодействует с Арбитражным судом Московского округа по вопросу опечаток в документах?,"['года Дело № А40-127196/2023\nСудья Арбитражного суда Московского округа Каменецкий Д.В.,\nрассмотрев вопрос об исправлении опечатки в определении Арбитражного суда Московского округа от 03.06.2025 о принятии жалобы конкурсного управляющего ООО ""Автоматик ЛТД""\nна определение Арбитражного суда Московского округа от 23.04.2025\nо возвращении кассационной жалобы на определение Арбитражного суда ', 'бных актов.\nРуководствуясьст.ст. 179,184-188 Арбитражного процессуального кодекса Российской Федерации,\nОПРЕДЕЛИЛ:\nисправить допущенную в определении Арбитражного суда Московского округа от 03.06.2025 по делу № А40-127196/2023 опечатку, дату обжалуемого судебного акта читать правильно ""23.04.2025"".\nОпределение вступает в законную силу с момента его принятия.\nСудья Д.В. Каменецкий\nЭлектронный текст документаподготовлен АО ""Кодекс"" и сверен по:файл-рассылка\n\nАРБИТРАЖНЫЙ СУД МОСКОВСКОГО ']",/Users/sergey/Desktop/RAG_Legal_asist/RAG_Legal_assistant/Fine_tune_Embeddings/court_decisions_combined.txt
Какие документы необходимы для осуществления государственной регистрации прав согласно Федеральному закону № 218-ФЗ?,"['регистрации прав в установленном настоящим Федеральным законом порядке.\nВ силуч. 4 ст. 18 Федерального закона № 218-ФЗк заявлению прилагаются документы, являющиеся основанием для осуществления государственной регистрации прав.\nСогласноп. 2 ч. 2 ст. 14 Федерального закона № ']",/Users/sergey/Desktop/RAG_Legal_asist/RAG_Legal_assistant/Fine_tune_Embeddings/court_decisions_combined.txt
Что следует понимать под нравственными страданиями согласно Постановлению Пленума Верховного Суда Российской Федерации?,"['льтата интеллектуальной деятельности и др.) либо нарушающими имущественные права гражданина.\nВ соответствии сп. 14 Постановления Пленума Верховного Суда Российской Федерации от 15.11.2022 года N 33 ""О практике применения судами норм о компенсации морального вреда""под нравственными страданиями следует понимать страдания, относящиеся к душевному неблагополучию (нарушению душевного спокойствия) человека (чувства страха, унижения, беспомощности, стыда, разочарования, осознание своей неполноценности из-за наличия ограничений, обусловленных причинением увечья, переживания в связи с утратой родственников, потерей работы, невозможностью продолжать активную общественную жизнь, раскрытием семейной или врачебной тайны, распространением не соответствующих действительности сведений, порочащих честь, достоинство или деловую репутацию, временным ограничением или лишением каких-либо прав и другие негативные эмоции).\nСогласност. 1100 ГК ']",/Users/sergey/Desktop/RAG_Legal_asist/RAG_Legal_assistant/Fine_tune_Embeddings/court_decisions_combined.txt
Какие действия предпринял истец с 2006 по апелляционное заседание для признания прав на квартиру и чем они закончились?,"['нности на квартиру. На основании изложенного истец просит признать запись регистрации № 77-77-04/068/2006-607 в ЕГРП от 13.07.2006 о праве общей долевой собственности супругов Уполовникова С.С. и фио недействительной (ошибочной); признать общую совместную собственность супругов Уполовникова С.С. и фио в отношении квартиры; обязать Управление Росреестра по адрес ', 'деле в качестве соответчика привлечен Эмир И.Р.\nСудом постановлено вышеуказанное решение, об отмене которого по доводам апелляционной жалобы просит истец.\nИстец фио в заседании суда апелляционной инстанции доводы жалобы поддержал, решение суда просил отменить, исковые требования удовлетворить в полном объеме.\nПредставитель ответчика Управления Росреестра по адрес по доверенности фио в ', ' инстанции не допущены, поскольку, разрешая спор, суд первой инстанции правильно установил обстоятельства, имеющие значение для дела, и дал им надлежащую оценку в соответствии с нормами материального права, регулирующими спорные правоотношения.\nСогласно положениямст. 244 Гражданского кодекса Российской Федерации(далее -ГК РФ) имущество, находящееся в собственности двух или нескольких ли']",/Users/sergey/Desktop/RAG_Legal_asist/RAG_Legal_assistant/Fine_tune_Embeddings/court_decisions_combined.txt
"Какие действия были предприняты судом первой инстанции по вопросу восстановления пропущенного процессуального срока для апелляционной жалобы ГКУ ""Соцказначейство Москвы""?","['ходатайство о восстановлении пропущенного процессуального срока на ее подачу.\nМежду тем, вопрос о восстановлении пропущенного процессуального срока судом первой инстанции разрешен не был.\nИсходя из ']",/Users/sergey/Desktop/RAG_Legal_asist/RAG_Legal_assistant/Fine_tune_Embeddings/court_decisions_combined.txt
Какие арбитражные процедуры были применены для кассационной жалобы Грачева Дмитрия Александровича?,"['процессуального кодекса Российской Федерации, Арбитражный суд Московского округа\nОПРЕДЕЛИЛ:\nпринять кассационную жалобу Грачева Дмитрия Александровича к производству, возбудить производство по ', '2 Инструкции по делопроизводству в арбитражных судах Российской Федерации (первой, апелляционной и кассационной инстанций), утвержденнойпостановлением Пленума ВАС РФ от 25.12.2013 № 100(с актуа']",/Users/sergey/Desktop/RAG_Legal_asist/RAG_Legal_assistant/Fine_tune_Embeddings/court_decisions_combined.txt
Какие юридические основания использовал Московский городской суд для подтверждения решения о возврате искового заявления?,"['нахождения этих объектов или арестованного имущества.\nВозвращая исковое заявление, суд руководствовалсяст. 30 ГПК РФи исходил из того, что истцом заявлено требование относительно объекта недвижимости, находящегося по адресу: адрес, что подсудно Ярцевскому городскому суду адрес и не относится к территориальной подсудности Пресненского районного суда адрес, в связи с чем, применил положенияч. 2 ст. 135 ГПК РФ.\nС указанными выводами суда суд апелляционной инстанции не может ']",/Users/sergey/Desktop/RAG_Legal_asist/RAG_Legal_assistant/Fine_tune_Embeddings/court_decisions_combined.txt
