question,references,corpus_id
"Каковы условия изменения стоимости перевозки груза, если его масса превышает 30 000 кг по договору?","[{""content"": ""этом согласно пункту 6 Приложения № 6 стоимость рейса УКО - ОБХ включает перевозку груза общей массой до 30 000 кг, если общая масса груза составит от 30 000 кг до 35 000 кг, то стоимость составит 80 000 долларов США (в том числе НДС).\nКроме того, указанным пунктом 6 Приложения № 6 "", ""start_index"": 214916, ""end_index"": 215199}]",/Users/sergey/Desktop/RAG_Legal_asist/RAG_Legal_assistant/Fine_tune_Embeddings/court_decisions_combined.txt
Какие основания были указаны судом для отклонения довода о пропуске срока исковой давности по иску Васкула В.Л.?,"[{""content"": ""этой связи, руководствуясь положениямист.ст. 195,200 Гражданского кодекса Российской Федерации, суд первой инстанции пришел к обоснованному выводу, что истцом срок исковой давности не "", ""start_index"": 23223, ""end_index"": 23407}, {""content"": ""ований гражданского процессуального законодательства.\nДоводы апелляционной жалобы АО \""НПФ ВТБ Пенс"", ""start_index"": 23882, ""end_index"": 23980}, {""content"": ""спариваемого договора, достоверно не подтвержден.\nИные доводы жалобы не опровергают выводов решения суда и не содержат указаний на новые имеющие значение для дела обстоятельства, не исследованные судом первой инстанции, в связи с чем оснований для отмены или изменения решения"", ""start_index"": 25393, ""end_index"": 25669}, {""content"": ""\nПроверив материалы дела, обсудив доводы частной жалобы, суд апелляционной инстанции приходит к выводу о том, что определение суда подлежит отмене.\nСогласност. 28 ГПК РФиск предъявляется в суд по месту жительства ответчика. Иск к организации предъявляется в суд по месту нахождения организации.\nВ соответствии сч.1 ст.30 ГПК РФиски о правах на земельные участки, участки недр, зд"", ""start_index"": 27460, ""end_index"": 27839}]",/Users/sergey/Desktop/RAG_Legal_asist/RAG_Legal_assistant/Fine_tune_Embeddings/court_decisions_combined.txt
На основании каких статей Гражданского процессуального кодекса Российской Федерации было принято решение о возврате гражданского дела в Кунцевский районный суд города Москвы?,"[{""content"": ""предусмотренныхст. 112 ГПК РФ.\nНа основании изложенного, руководствуясьстатьей 325.1 Гражданского процессуального кодекса Российской Федерации, судья\nОПРЕДЕЛИЛА:\nвозвратить гражданское дело в Кунцевский районный суд города Москвы для выполнения требованийст. 112 Гражданского процессуального "", ""start_index"": 119382, ""end_index"": 119674}]",/Users/sergey/Desktop/RAG_Legal_asist/RAG_Legal_assistant/Fine_tune_Embeddings/court_decisions_combined.txt
"Какие обязательства не выполнил заказчик согласно решению суда, указанному в документе?","[{""content"": ""элемент спорного договора следует, что орнамент на внешней поверхности элементов со стороны истца не был утвержден. Таким образом, ответчик не мог своевременно приступить к изготовлению продукции по договору.\nПри этом, поскольку техническое задание на декоративный элемент со стороны покупателя "", ""start_index"": 247373, ""end_index"": 247668}]",/Users/sergey/Desktop/RAG_Legal_asist/RAG_Legal_assistant/Fine_tune_Embeddings/court_decisions_combined.txt
Какое решение принял апелляционный суд по вопросу восстановления срока на подачу апелляционной жалобы?,"[{""content"": ""существу.\nТаким образом, суд апелляционной инстанции приходит к выводу, что причины, приведенные заявителем апелляционной жалобы относительно уважительности пропуска срока, не приняты судом во внимание из формальных оснований, в связи с чем, определение суда подлежит отмене с разрешением вопроса по существу о восстановлении Юркиву Андрею Васильевичу срока на подачу апелляционной "", ""start_index"": 180478, ""end_index"": 180860}, {""content"": ""исключении имущества в виде автомобиля марки NISSAN, модель ALMERA, год выпуска 2017, цвет черный, номер двигателя K4MF496P077543, VIN Z8№ AJL10057893525 из конкурсной массы должника,\nпо делу о несостоятельности (банкротстве) Мельникова Валерия Александровича,\nУСТАНОВИЛ: кассационная жалоба подана с нарушением требований, установленныхстатьей 277 Арбитражного процессуального кодекса "", ""start_index"": 182205, ""end_index"": 182591}]",/Users/sergey/Desktop/RAG_Legal_asist/RAG_Legal_assistant/Fine_tune_Embeddings/court_decisions_combined.txt
Почему суд Пресненского районного суда г. Москвы от 16.01.2025 года был отменен?,"[{""content"": ""недостатков заявления продлен до 16.01.2025 года.\nСудом постановлено указанное выше определение от 16.01.2025 года, об отмене которого просит представитель Турмачева А.Е. - Романов А.В. по "", ""start_index"": 120988, ""end_index"": 121177}, {""content"": ""дебная коллегия по гражданским делам Московского городского суда в составе председательствующего судьи Семченко А.В.,\nсудей Старовойтовой К.Ю., Пахмутовой К.В.,\nпри помощнике судьи Тарасовой А.И.,\nс участием прокурора фио,\nзаслушав в открытом судебном заседании по докладу судьи Ст"", ""start_index"": 124308, ""end_index"": 124589}]",/Users/sergey/Desktop/RAG_Legal_asist/RAG_Legal_assistant/Fine_tune_Embeddings/court_decisions_combined.txt
На каких основаниях был признан недействительным договор об обязательном пенсионном страховании?,"[{""content"": ""вышеприведенными нормами права, суд пришел к выводу о признании недействительным договора об обязательном пенсионном страховании №1360362/11213903195 от 11.12.2013 г., поскольку волеизъявление истца на переход АО НПФ \""РГС\"" и передачу пенсионных накоплений отсутствовало, оспариваемый договор истец не подписывал, в связи с чем указанный договор заключен в нарушение требованийФедерального "", ""start_index"": 20912, ""end_index"": 21301}, {""content"": ""ределенные в порядке, установленном пунктом 2 статьи 36.6.1Федерального закона от 07.05.1998 № 75-ФЗ \""О негосударственных пенсионных фондах\"", средства, направленные на формирование собственных "", ""start_index"": 21776, ""end_index"": 21969}]",/Users/sergey/Desktop/RAG_Legal_asist/RAG_Legal_assistant/Fine_tune_Embeddings/court_decisions_combined.txt
"К каким действиям был обязан АО ""НПФ ВТБ пенсионный фонд"" по решению суда в связи с недействительностью договора пенсионного страхования?","[{""content"": ""средства пенсионных накоплений истца поступили в АО \""НПФ ВТБ пенсионный фонд\"" незаконно, против воли истца, то суд также обязал АО \""НПФ ВТБ пенсионный фонд\"" передать предыдущему страховщику средства пенсионных накоплений истца, определенные в порядке, установленном пунктом 2 статьи 36.6.1Федерального закона от 07.05.1998 № 75-ФЗ \""О негосударственных пенсионных фондах\"", средства, направленные на формирование собственных средств фонда, сформированные за счет дохода от инвестирования средств пенсионных накоплений застрахованного лица, а также проценты за неправомерное пользование средствами пенсионных накоплений Васкул В.Л., определяемые в соответствии состатьей 395 Гражданского кодекса Российской Федерации.\nВозражая против доводов иска, "", ""start_index"": 21546, ""end_index"": 22291}]",/Users/sergey/Desktop/RAG_Legal_asist/RAG_Legal_assistant/Fine_tune_Embeddings/court_decisions_combined.txt
Какие основания суда первой инстанции подтвердились высшей инстанцией?,"[{""content"": ""частной жалобы адвоката Канунниковой Е.Н.- Одягайло В.Ф. о том, что в действиях взыскателя АК \""АЛРОСА\"", который затягивает возбуждение исполнительного производства и не реагирует на бездействие судебного пристава- исполнителя, имеются признаки злоупотребления правом, ничем не подтверждаются.\nДоводы частных жалоб направлены на иное толкование норм гражданского "", ""start_index"": 92878, ""end_index"": 93240}, {""content"": ""и помощнике судьи Тарасовой А.И.,\nрассмотрев в открытом судебном заседании по докладу судьи\nСемченко А.В.\nгражданское дело по иску Главного управления МЧС России по г. Москве к Коренев"", ""start_index"": 94112, ""end_index"": 94296}, {""content"": ""\nПроверив материалы дела, выслушав представителя истца\nКалинина А.Ф., ответчика, его представителя Михайлову А.Е., обсудив доводы апелляционной жалобы, судебная коллегия приходит к следующему.\nСудом установлено и усматривается из материалов дела, в соответствии с приказом Главного управл"", ""start_index"": 95530, ""end_index"": 95818}]",/Users/sergey/Desktop/RAG_Legal_asist/RAG_Legal_assistant/Fine_tune_Embeddings/court_decisions_combined.txt
Какие улицы в Москве были упомянуты в контексте строительного контроля и надзора за выполнением работ?,"[{""content"": ""осуществления строительного контроля и надзора за выполнением работ на объектах по адресам: г. Москва, Старомонетный переулок; Пыжовский переулок; Кадашевская набережная, представителем "", ""start_index"": 276549, ""end_index"": 276735}]",/Users/sergey/Desktop/RAG_Legal_asist/RAG_Legal_assistant/Fine_tune_Embeddings/court_decisions_combined.txt
Какова природа договора на оказание услуг по обращению с твердыми коммунальными отходами между региональным оператором и собственником отходов?,"[{""content"": ""твердыми коммунальными отходами является публичным для регионального оператора. Региональный оператор не вправе отказать в заключении договора на оказание услуг по обращению с твердыми коммунальными отходами собственнику твердых коммунальных отходов, которые образуются и места "", ""start_index"": 76616, ""end_index"": 76894}, {""content"": ""бращению с твердыми коммунальными отходамизаключается в соответствии с типовой формой договора, утвержденнойпостановлением Правительства Российской Федерации от 12.11.2016 № 1156.\nСогласноп. 5 ст. 24.7 Федерального закона от 24.06.1998 № 89-ФЗдоговор об оказании услуг по обращению с твердыми ком"", ""start_index"": 77649, ""end_index"": 77945}]",/Users/sergey/Desktop/RAG_Legal_asist/RAG_Legal_assistant/Fine_tune_Embeddings/court_decisions_combined.txt
Как осуществляется государственная регистрация прав на недвижимость согласно российскому законодательству?,"[{""content"": ""регистрация прав). Государственная регистрация прав осуществляется посредством внесения в Единый государственный реестр недвижимости записи о праве на недвижимое имущество, сведения о котором внесены в Единый государственный реестр недвижимости.\nВ соответствии сост. 14 Федерального закона № "", ""start_index"": 38989, ""end_index"": 39281}, {""content"": ""ются на основании заявления, за исключением установленных настоящим Федеральным законом случаев, и документов, поступивших в орган регистрации прав в установленном настоящим Федеральным законом порядке.\nВ силуч. 4 ст. 18 Федерального закона № 218-ФЗк заявлению прилагаются документы, "", ""start_index"": 39371, ""end_index"": 39655}, {""content"": ""гласно п. 1 договора купли-продажи квартиры от 07.07.2006, покупатели обязуются принять указанную квартиру в равнодолевую собственность; из п. 6 договора следует, что с момента государственно"", ""start_index"": 40127, ""end_index"": 40318}]",/Users/sergey/Desktop/RAG_Legal_asist/RAG_Legal_assistant/Fine_tune_Embeddings/court_decisions_combined.txt
Какие фактические обстоятельства были учтены судом первой инстанции при определении размера компенсации морального вреда?,"[{""content"": ""законодательством.\nОпределяя размер компенсации морального вреда, суд первой инстанции учитывал фактические обстоятельства дела, при которых произошло смертельное травмирование и был причинен моральный вред истцу в результате гибели ее дочери, нахождение потерпевшей на железнодорожных путях в неустановленном месте, отсутствие вины причинителя вреда, то обстоятельство, что сам по себе факт смерти человека не может, по мнению суда, не причинить его родным и близким людям нравственных страданий в виде глубоких переживаний, полученного стресса, чувства потери и горя, безвременной утраты семейных связей, и пришел к выводу, что с ОАО \""Российские железные дороги\"" следует взыскать в пользу истца 200.000,сумма в качестве компенсации морального вреда в связи с гибелью дочери.\nПоско"", ""start_index"": 137993, ""end_index"": 138775}]",/Users/sergey/Desktop/RAG_Legal_asist/RAG_Legal_assistant/Fine_tune_Embeddings/court_decisions_combined.txt
Какие документы были приложены к апелляционной жалобе и кем они были направлены?,"[{""content"": ""кодекса Российской Федерации. Кроме того, к апелляционной жалобе были приложены квитанции, подтверждающие направление копий апелляционной жалобы ответчикам Ивановой М.И., Иванову "", ""start_index"": 114673, ""end_index"": 114852}]",/Users/sergey/Desktop/RAG_Legal_asist/RAG_Legal_assistant/Fine_tune_Embeddings/court_decisions_combined.txt
"Какие действия предприняло АО ""Курганмашзавод"" в отношении частной жалобы на определение Зюзинского районного суда?","[{""content"": ""по докладу судьи Семченко А.В.\nчастную жалобу АО \""Курганмашзавод\"" на определение Зюзинского районного суда города Москвы от 19 ноября 2024 года,\nУСТАНОВИЛА:\nопределением Зюзинского районного "", ""start_index"": 144560, ""end_index"": 144751}, {""content"": ""ациизаявление об отказе от апелляционных жалобы, представления подается в письменной форме в суд апелляционной инстанции.\nСогласночасти 3 статьи 326 Гражданского процессуального кодекса Российск"", ""start_index"": 145427, ""end_index"": 145621}, {""content"": "" суда, которая на основании определения Лефортовского районного суда адрес от 07.11.2024 была оставлена без движения с предоставлением срока для устранения выявленных недостатков до 26.12.2024 (л.д"", ""start_index"": 147551, ""end_index"": 147748}]",/Users/sergey/Desktop/RAG_Legal_asist/RAG_Legal_assistant/Fine_tune_Embeddings/court_decisions_combined.txt
"Какие действия истца и ответчика отмечены в контексте судебного разбирательства о возмещении ущерба, связанного с недостачей товарно-материальных ценностей?","[{""content"": ""28 марта 2024 года,\nУСТАНОВИЛА:\nГлавное управления МЧС России по г. Москве обратилось с иском к Кореневу Е.В. о возмещении ущерба, причиненного недостачей товарно-материальных ценностей, в "", ""start_index"": 94429, ""end_index"": 94618}, {""content"": "" ходе проведения служебной проверки согласно акту о результатах инвентаризации от 01.12.2022 № ГУ00-000101 Комиссией подтверждена недостача материальных ценностей, закрепленных за Кореневым Е.В."", ""start_index"": 97402, ""end_index"": 97596}, {""content"": ""ием) и наступившим ущербом.\nРаботник обязан возместить работодателю причиненный ему прямой действительный ущерб. Неполученные доходы (упущенная выгода) взысканию с работника не подл"", ""start_index"": 99903, ""end_index"": 100084}]",/Users/sergey/Desktop/RAG_Legal_asist/RAG_Legal_assistant/Fine_tune_Embeddings/court_decisions_combined.txt
Какие процедуры необходимо соблюдать при изменении фонда формирования накопительной пенсии согласно Федеральному закону?,"[{""content"": ""формирования накопительной пенсии должен соблюдаться следующий порядок:\nдоговор об обязательном пенсионном страховании заключается в простой письменной форме;\nзаявление о переходе в фонд направляется застрахованным лицом в Социальный фонд России в порядке, установленном статьей 36.7 настоящего Федерального закона;\nСоциальным фондом России вносятся соответствующие изменения в единый реестр застрахованных лиц в срок до 1 марта года, следующего за годом подачи застрахованным лицом заявления о переходе в фонд, при условии, что фонд уведомил СФР о вновь заключенном с застрахованным лицом договоре об обязательном пенсионном страховании в порядке, установленном абзацем вторым статьи 36.2 настоящего Федерального закона, договор об обязательном пенсионном страховании заключен надлежащими сторонами и заявление застрахованного лица о переходе в фонд, поданное в Социальный фонд России в порядке, установленном статьей 36.7 настоящего Федерального "", ""start_index"": 15954, ""end_index"": 16902}]",/Users/sergey/Desktop/RAG_Legal_asist/RAG_Legal_assistant/Fine_tune_Embeddings/court_decisions_combined.txt
Какие условия необходимы для признания сделки оспоримой согласно Гражданскому кодексу РФ?,"[{""content"": ""ГК РФ, за исключением случаев, предусмотренных пунктом 2 настоящей статьи или иным законом, сделка, нарушающая требования закона или иного правового акта, является оспоримой, если из закона не следует, что должны применяться другие последствия нарушения, не связанные с недействительностью "", ""start_index"": 14900, ""end_index"": 15190}]",/Users/sergey/Desktop/RAG_Legal_asist/RAG_Legal_assistant/Fine_tune_Embeddings/court_decisions_combined.txt
Каковы были исходы решений Арбитражного суда города Москвы относительно первоначального и встречного исков в марте 2017 года?,"[{""content"": ""законную силу решением Арбитражный суд города Москвы от 24 марта 2017 года первоначальные исковые требования удовлетворены, в удовлетворении встречного иска отказано.\nНа основании указанного "", ""start_index"": 197799, ""end_index"": 197990}]",/Users/sergey/Desktop/RAG_Legal_asist/RAG_Legal_assistant/Fine_tune_Embeddings/court_decisions_combined.txt
На каких основаниях судебная коллегия пришла к выводу о неосновательности исковых требований Главного управления МЧС России по г. Москве?,"[{""content"": ""таких обстоятельствах, учитывая, что истцом не проведена надлежащая проверка для установления размера причиненного ущерба и причин его возникновения, не представлено доказательств образования недостачи по вине ответчика, причинной связи между противоправным поведением ответчика и наступившими последствиями, не соблюдены требования ст. 247Трудового кодекса Российской Федерации, "", ""start_index"": 107979, ""end_index"": 108359}, {""content"": ""ав в открытом судебном заседании дело по частной жалобе истца Москвичева Дениса Васильевича на определение Хорошевского районного суда адрес от 30 сентября 2024 года, которым постановлено:\n\""Апелляционную жалобу истца на решение Хорошевского районного суда адрес от 04.09.2024 года по гр"", ""start_index"": 110254, ""end_index"": 110540}]",/Users/sergey/Desktop/RAG_Legal_asist/RAG_Legal_assistant/Fine_tune_Embeddings/court_decisions_combined.txt
"Какие судебные акты были приняты до кассационного рассмотрения по делу ООО ""АЗУР эйр"" против ООО ""ТЭК Карго""?","[{""content"": ""задолженности по оплате коммерческой емкости воздушного судна в сумме 12 763 доллара США.\nРешением Арбитражного суда города Москвы от 22 января 2025 года, оставленным без изменения постановлением Девятого арбитражного апелляционного суда от 02 апреля 2025 года, иск удовлетворен частично. С ООО "", ""start_index"": 210810, ""end_index"": 211105}]",/Users/sergey/Desktop/RAG_Legal_asist/RAG_Legal_assistant/Fine_tune_Embeddings/court_decisions_combined.txt
Какие решения были приняты Коптевским районным судом г. Москвы в отношении Ягудиной З.М.?,"[{""content"": ""районного суда г. Москвы от 28.05.2020 г., вступившим в законную силу, было частично удовлетворено заявление Ягудиной З.М. о предоставлении рассрочки исполнения решения Коптевского районного суда г. Москвы от 21.11.2019 г. по указанному гражданскому делу № 2-1700/2019, на период с июля 2020 г. по февраль 2022 г. включительно, с ежемесячной выплатой не позднее 15 числа каждого месяца денежной суммы в размере сумма ежемесячно, и денежной суммы в размере сумма в течение последнего месяца.\nОценив фактические обстоятельства дела, учитывая требованияст.ст.382,44 ГПК РФ, суд 1-ой "", ""start_index"": 164242, ""end_index"": 164822}, {""content"": ""летворения.\nСудья\nЭлектронный текст документаподготовлен АО \""Кодекс\"" и сверен по:официальный сайтМосковского городского судаhttp://mos-gorsud.ru\n\nМОСКОВСКИЙ ГОРОДСКОЙ СУДОПРЕДЕЛЕНИЕот 10 июня 2025 года Дело № 33-29098/2025\n10 июня 2025 года Москва г.\nСудья судебной коллегии по гражд"", ""start_index"": 165578, ""end_index"": 165861}]",/Users/sergey/Desktop/RAG_Legal_asist/RAG_Legal_assistant/Fine_tune_Embeddings/court_decisions_combined.txt
По каким основаниям было возвращено исковое заявление Лященко В.Ю.?,"[{""content"": ""определения.\nВозвращая исковое заявление, суд руководствовалсяч. 3 ст. 40,ст. 91,п. 1 ст. 151,ст. 244.20 ГПК РФ, и исходил из того, что иск подан в нарушение норм гражданского процессуального законодательства, а именно: Лященко В.Ю. в защиту прав и законных интересов группы лиц предъявлены требования к ответчику ООО СК \""Сбербанк Страхование Жизни\"", при том, что требования между собой не связаны.\nСуд разъяснил о необходимости разъединения исковых требований на отдельные исковые "", ""start_index"": 152435, ""end_index"": 152917}]",/Users/sergey/Desktop/RAG_Legal_asist/RAG_Legal_assistant/Fine_tune_Embeddings/court_decisions_combined.txt
На основании каких статей Гражданского кодекса РФ суд решил вопрос о пропуске срока исковой давности?,"[{""content"": ""ответчиков в пользу истца неосновательного обогащения.\nКроме того, суд, разрешая заявление представителя ответчика о пропуске истцом срока исковой давности, руководствуясьстатьями 195,196,200 ГК РФ, разъяснениямиПостановления Пленума Верховного Суда РФ от 29.09.2015 № 43 \""О некоторых вопросах, связанных с применением норм Гражданского кодекса Российской Федерации об исковой давности\"", пришел к выводу, что истцом пропущен срок исковой давности на предъявление "", ""start_index"": 61594, ""end_index"": 62057}]",/Users/sergey/Desktop/RAG_Legal_asist/RAG_Legal_assistant/Fine_tune_Embeddings/court_decisions_combined.txt
Каким образом Арбитражный суд Московского округа решил по вопросу кассационной жалобы Муниципального предприятия 'Домовладение'?,"[{""content"": ""нныхстатьей 288 Арбитражного процессуального кодекса Российской Федерацииоснований для отмены обжалуемых в кассационном порядке судебных актов не имеется, в связи с чем кассационная жалоба удовлетворению не подлежит.\nРуководствуясьстатьями 284-289 Арбитражного процессуального кодекса "", ""start_index"": 253159, ""end_index"": 253444}, {""content"": ""Российской Федерации, суд\nПОСТАНОВИЛ:\nрешение Арбитражного суда города Москвы от 19.11.2024 и постановление Девятого арбитражного апелляционного суда от 04.02.2025 по делу № А40-183451/2024 оставить без изменения, кассационную жалобу - без удовлетворения.\nПредседательствующий-судья Д.И. "", ""start_index"": 253444, ""end_index"": 253732}]",/Users/sergey/Desktop/RAG_Legal_asist/RAG_Legal_assistant/Fine_tune_Embeddings/court_decisions_combined.txt
"Кто из участников был присутствен на заседании кассационной жалобы ООО ""СибГеоПроект-спецтехнологии""?","[{""content"": ""Бочаровой Н.Н., Нечаева С.В.,\nпри участии в заседании:\nот истца: Щегельский И.Г. по дов. от 24.07.2024 № 32/2024\nот ответчика: Беликова О.А. по дов. от 17.01.2025 № 8,\nрассмотрев 28 мая 2025 "", ""start_index"": 242101, ""end_index"": 242292}]",/Users/sergey/Desktop/RAG_Legal_asist/RAG_Legal_assistant/Fine_tune_Embeddings/court_decisions_combined.txt
На каком основании суд отклонил частную жалобу Ягудиной З.М. 20 января 2025 года?,"[{""content"": "" 20 января 2025 года - оставить без изменения, частную жалобу Ягудиной З.М. - без удовлетворения.\nСудья\nЭлектронный текст документаподготовлен АО \""Кодекс\"" и сверен по:официальный "", ""start_index"": 165492, ""end_index"": 165671}]",/Users/sergey/Desktop/RAG_Legal_asist/RAG_Legal_assistant/Fine_tune_Embeddings/court_decisions_combined.txt
Какие документы могут быть представлены в суд в электронном виде по ст. 244.20 ГПК РФ?,"[{""content"": ""интересов группы лиц возможно до перехода суда к судебным прениям. Такое заявление и прилагаемые к нему документы могут быть представлены в суд в электронном виде, в том числе в форме электронного "", ""start_index"": 156145, ""end_index"": 156342}]",/Users/sergey/Desktop/RAG_Legal_asist/RAG_Legal_assistant/Fine_tune_Embeddings/court_decisions_combined.txt
Какая юридическая ошибка была указана в частной жалобе адвоката в связи с определением о индексации денежных сумм?,"[{""content"": ""доводов, опровергающих выводы суда 1-ой инстанции, ссылка в жалобе на то, что Агафонов П.А. не был извещен о подаче заявления об индексации, в связи с чем не мог представить свои возражения, не может служить процессуальным основанием для отмены определения суда, согласност.203.1 ГПК РФвопрос индексации присужденных денежных сумм рассматриваются судом без проведения судебного заседания и "", ""start_index"": 92130, ""end_index"": 92520}]",/Users/sergey/Desktop/RAG_Legal_asist/RAG_Legal_assistant/Fine_tune_Embeddings/court_decisions_combined.txt
Какие документы истец предоставил в материалы дела?,"[{""content"": ""установлено судами, истец предоставил в материалы дела двусторонние акты об оказанных услугах № 1 от 31.01.2023, № 7 от 28.02.2023, от 31.03.2023 № 13 на общую сумму 4 110 041 руб. 76 коп. Между тем, указанные в расчете исковых требований акты № 64 от 30.09.2023, № 84 от 31.10.2023, № 90 от "", ""start_index"": 260953, ""end_index"": 261245}]",/Users/sergey/Desktop/RAG_Legal_asist/RAG_Legal_assistant/Fine_tune_Embeddings/court_decisions_combined.txt
"Какие процессуальные действия предпринял Арбитражный суд Московского округа в отношении кассационной жалобы Кравцова С.Е. после устранения заявителем обстоятельств, послуживших основаниями для ее оставления без движения?","[{""content"": ""ба была оставлена без движения.\nПоскольку заявитель устранил обстоятельства, послужившие основаниями для оставления кассационной жалобы без движения, Арбитражный суд Московского округа, руководствуясьстатьей 278 Арбитражного процессуального кодекса Российской Федерации,\nОПРЕДЕЛИЛ:\nПринять кассационную жалобу к производству, возбудить производство по кассационной жалобе.\nСудебное заседание арбитражного суда по рассмотрению кассационной жалобы "", ""start_index"": 186698, ""end_index"": 187144}]",/Users/sergey/Desktop/RAG_Legal_asist/RAG_Legal_assistant/Fine_tune_Embeddings/court_decisions_combined.txt
Какие документы требовал суд для рассмотрения дела на стадии подготовки?,"[{""content"": ""заявлении.\nМежду тем, часть документов, может быть истребована судом на стадии подготовки дела к судебному разбирательству, в частности, план БТИ, Распоряжение Префектуры ЦАО г.Москвы от 20.08.2024 года, суд указал на необходимость предоставить решение общего собрания собственников "", ""start_index"": 122656, ""end_index"": 122939}]",/Users/sergey/Desktop/RAG_Legal_asist/RAG_Legal_assistant/Fine_tune_Embeddings/court_decisions_combined.txt
Как суд обязал поступить с пенсионными накоплениями истца после признания договора недействительным?,"[{""content"": ""ставился.\nУчитывая, что средства пенсионных накоплений истца поступили в АО \""НПФ ВТБ пенсионный фонд\"" незаконно, против воли истца, то суд также обязал АО \""НПФ ВТБ пенсионный фонд\"" передать предыдущему страховщику средства пенсионных накоплений истца, определенные в порядке, установленном пунктом 2 статьи 36.6.1Федерального закона от 07.05.1998 № 75-ФЗ \""О негосударственных пенсионных "", ""start_index"": 21522, ""end_index"": 21909}]",/Users/sergey/Desktop/RAG_Legal_asist/RAG_Legal_assistant/Fine_tune_Embeddings/court_decisions_combined.txt
Какие предложения по подготовке к судебному заседанию были сделаны участникам дела?,"[{""content"": ""езневская, д. 9, зал № 9.\nВ порядке подготовки к судебному заседанию по рассмотрению кассационной жалобы лицам, участвующим в деле, предлагается представить:\n\nотзыв на кассационную жалобу, подготовленный и направленный лицам, участвующим в деле, и суду в порядкестатьи 279 Арбитражного процессуального кодекса Российской Федерации;\n\nпроект судебного акта в соответствии спунктом 9.2 Инструкции по делопроизводству в арбитражных судах Российской Федерации (первой, апелляционной и кассационной инстанций), утвержденнойпостановлением Пленума ВАС РФ от 25.12.2013 № 100(с актуальной "", ""start_index"": 207356, ""end_index"": 207936}]",/Users/sergey/Desktop/RAG_Legal_asist/RAG_Legal_assistant/Fine_tune_Embeddings/court_decisions_combined.txt
"Какие обстоятельства послужили основанием для замены судьи Шевыриной П.В. на Каменецкого Д.В. в случае с ООО ""Автоматик ЛТД""?","[{""content"": ""арбитражного суда) без проведения судебного заседания.\nНа основании указанной нормы права и разъяснений Пленума Высшего арбитражного суда Российской Федерации ввиду отпуска судьи Шевыриной П.В. производится её замена на судью Каменецкого Д.В.\nРуководствуясьстатьей 18,статьями 184,284 "", ""start_index"": 195157, ""end_index"": 195442}]",/Users/sergey/Desktop/RAG_Legal_asist/RAG_Legal_assistant/Fine_tune_Embeddings/court_decisions_combined.txt
